tick,ep,t,x,y,z,roll,pitch,yaw,u0,u1,u2,u3,goal,gates
822,0,4.1100,-8.3343,9.1355,2.1631,-0.0062,-0.0472,1.6516,0.4170,-0.5830,0.4170,-0.5830,1,1
823,0,4.1150,-8.3346,9.1428,2.1628,-0.0066,-0.0480,1.6525,0.4170,-0.5830,0.4170,-0.5830,1,1
824,0,4.1200,-8.3350,9.1502,2.1625,-0.0073,-0.0487,1.6574,0.1969,-0.5830,0.1856,-0.5829,1,1
825,0,4.1250,-8.3353,9.1575,2.1622,-0.0078,-0.0496,1.6571,-0.5830,0.4170,-0.5830,0.4170,1,1
826,0,4.1300,-8.3356,9.1648,2.1619,-0.0080,-0.0504,1.6517,-0.5830,0.4170,-0.5830,0.4170,1,1
827,0,4.1350,-8.3359,9.1721,2.1615,-0.0078,-0.0514,1.6416,-0.5830,0.3226,-0.5830,0.3342,1,1
828,0,4.1400,-8.3362,9.1794,2.1612,-0.0080,-0.0523,1.6366,0.4170,-0.5830,0.4170,-0.5830,1,1
829,0,4.1450,-8.3365,9.1867,2.1609,-0.0084,-0.0531,1.6368,0.4170,-0.5830,0.4170,-0.5830,1,1
830,0,4.1500,-8.3368,9.1940,2.1607,-0.0091,-0.0539,1.6421,0.4166,-0.5830,0.4170,-0.5830,1,1
831,0,4.1550,-8.3371,9.2012,2.1604,-0.0098,-0.0543,1.6523,0.3276,-0.5728,0.3960,-0.5830,1,1
832,0,4.1600,-8.3375,9.2084,2.1601,-0.0101,-0.0547,1.6573,-0.5830,0.4170,-0.5830,0.4170,1,1
833,0,4.1650,-8.3378,9.2157,2.1599,-0.0102,-0.0552,1.6572,-0.5830,0.4170,-0.5830,0.4170,1,1
834,0,4.1700,-8.3381,9.2229,2.1596,-0.0100,-0.0557,1.6519,-0.5830,0.4170,-0.5830,0.4170,1,1
835,0,4.1750,-8.3384,9.2301,2.1594,-0.0101,-0.0560,1.6517,0.4098,-0.5693,0.4170,-0.5830,1,1
836,0,4.1800,-8.3387,9.2373,2.1591,-0.0106,-0.0563,1.6567,0.4170,-0.5830,0.4170,-0.5830,1,1
837,0,4.1850,-8.3391,9.2444,2.1589,-0.0113,-0.0566,1.6668,0.4170,-0.5773,0.4170,-0.5830,1,1
838,0,4.1900,-8.3394,9.2516,2.1587,-0.0117,-0.0568,1.6717,-0.5830,0.4170,-0.5830,0.4170,1,1
839,0,4.1950,-8.3397,9.2587,2.1585,-0.0119,-0.0571,1.6715,-0.5830,0.4170,-0.5830,0.4170,1,1
840,0,4.2000,-8.3400,9.2658,2.1584,-0.0117,-0.0575,1.6662,-0.5830,0.4170,-0.5830,0.4170,1,1
841,0,4.2050,-8.3404,9.2729,2.1582,-0.0113,-0.0580,1.6558,-0.5830,0.3934,-0.5830,0.3907,1,1
842,0,4.2100,-8.3407,9.2800,2.1580,-0.0112,-0.0583,1.6506,0.4170,-0.5830,0.4170,-0.5830,1,1
843,0,4.2150,-8.3410,9.2871,2.1579,-0.0113,-0.0586,1.6505,0.4170,-0.5830,0.4170,-0.5830,1,1
844,0,4.2200,-8.3414,9.2942,2.1577,-0.0118,-0.0589,1.6556,0.4170,-0.5830,0.4170,-0.5830,1,1
845,0,4.2250,-8.3417,9.3012,2.1576,-0.0120,-0.0592,1.6555,-0.5830,0.4170,-0.5830,0.4170,1,1
846,0,4.2300,-8.3420,9.3082,2.1575,-0.0118,-0.0596,1.6503,-0.5830,0.4170,-0.5830,0.4170,1,1
847,0,4.2350,-8.3424,9.3152,2.1574,-0.0114,-0.0600,1.6399,-0.5830,0.4170,-0.5830,0.4170,1,1
848,0,4.2400,-8.3427,9.3222,2.1573,-0.0113,-0.0603,1.6347,0.4170,-0.5818,0.4170,-0.5830,1,1
849,0,4.2450,-8.3431,9.3292,2.1572,-0.0115,-0.0606,1.6346,0.4170,-0.5830,0.4170,-0.5830,1,1
850,0,4.2500,-8.3434,9.3362,2.1571,-0.0120,-0.0609,1.6397,0.4170,-0.5830,0.4170,-0.5830,1,1
851,0,4.2550,-8.3438,9.3431,2.1571,-0.0125,-0.0607,1.6498,0.3600,-0.5719,0.4170,-0.5830,1,1
852,0,4.2600,-8.3441,9.3501,2.1570,-0.0127,-0.0606,1.6547,-0.5830,0.4170,-0.5830,0.4170,1,1
853,0,4.2650,-8.3445,9.3570,2.1570,-0.0127,-0.0605,1.6544,-0.5830,0.4170,-0.5830,0.4170,1,1
854,0,4.2700,-8.3448,9.3639,2.1569,-0.0123,-0.0606,1.6490,-0.5830,0.4170,-0.5830,0.4170,1,1
855,0,4.2750,-8.3452,9.3708,2.1569,-0.0122,-0.0604,1.6487,0.4066,-0.5672,0.4170,-0.5830,1,1
856,0,4.2800,-8.3455,9.3777,2.1569,-0.0125,-0.0601,1.6535,0.4170,-0.5830,0.4170,-0.5830,1,1
857,0,4.2850,-8.3459,9.3845,2.1569,-0.0131,-0.0598,1.6635,0.4170,-0.5762,0.4170,-0.5830,1,1
858,0,4.2900,-8.3462,9.3914,2.1569,-0.0134,-0.0595,1.6683,-0.5830,0.4170,-0.5830,0.4128,1,1
859,0,4.2950,-8.3466,9.3982,2.1569,-0.0134,-0.0592,1.6680,-0.5830,0.4170,-0.5830,0.4170,1,1
860,0,4.3000,-8.3470,9.4050,2.1570,-0.0132,-0.0589,1.6626,-0.5830,0.4154,-0.5830,0.3886,1,1
861,0,4.3050,-8.3473,9.4118,2.1570,-0.0128,-0.0586,1.6525,-0.5830,0.3246,-0.5830,0.3202,1,1
862,0,4.3100,-8.3477,9.4186,2.1570,-0.0128,-0.0583,1.6476,0.4170,-0.5830,0.4170,-0.5830,1,1
863,0,4.3150,-8.3481,9.4253,2.1571,-0.0130,-0.0579,1.6478,0.4170,-0.5830,0.4170,-0.5830,1,1
864,0,4.3200,-8.3485,9.4321,2.1571,-0.0134,-0.0573,1.6529,0.3636,-0.5821,0.3711,-0.5830,1,1
865,0,4.3250,-8.3488,9.4388,2.1572,-0.0136,-0.0569,1.6529,-0.5830,0.4170,-0.5830,0.4170,1,1
866,0,4.3300,-8.3492,9.4455,2.1572,-0.0134,-0.0565,1.6477,-0.5830,0.4170,-0.5830,0.4170,1,1
867,0,4.3350,-8.3496,9.4522,2.1573,-0.0130,-0.0562,1.6374,-0.5830,0.4170,-0.5830,0.4170,1,1
868,0,4.3400,-8.3500,9.4589,2.1574,-0.0128,-0.0558,1.6322,0.4170,-0.5830,0.4170,-0.5830,1,1
869,0,4.3450,-8.3504,9.4656,2.1575,-0.0130,-0.0553,1.6322,0.4170,-0.5830,0.4170,-0.5830,1,1
870,0,4.3500,-8.3507,9.4723,2.1576,-0.0134,-0.0548,1.6373,0.4170,-0.5830,0.4170,-0.5830,1,1
871,0,4.3550,-8.3511,9.4789,2.1577,-0.0139,-0.0539,1.6475,0.3678,-0.5785,0.4170,-0.5830,1,1
872,0,4.3600,-8.3515,9.4856,2.1579,-0.0141,-0.0531,1.6524,-0.5830,0.4170,-0.5830,0.4170,1,1
873,0,4.3650,-8.3519,9.4922,2.1580,-0.0140,-0.0524,1.6523,-0.5830,0.4170,-0.5830,0.4170,1,1
874,0,4.3700,-8.3523,9.4988,2.1581,-0.0136,-0.0517,1.6470,-0.5830,0.4170,-0.5830,0.4170,1,1
875,0,4.3750,-8.3527,9.5054,2.1583,-0.0135,-0.0509,1.6468,0.4098,-0.5751,0.4170,-0.5830,1,1
876,0,4.3800,-8.3531,9.5119,2.1585,-0.0137,-0.0500,1.6517,0.4170,-0.5830,0.4170,-0.5830,1,1
877,0,4.3850,-8.3535,9.5185,2.1587,-0.0141,-0.0491,1.6618,0.4170,-0.5816,0.4170,-0.5830,1,1
878,0,4.3900,-8.3539,9.5251,2.1589,-0.0143,-0.0481,1.6667,-0.5830,0.4154,-0.5830,0.4116,1,1
879,0,4.3950,-8.3543,9.5316,2.1591,-0.0142,-0.0473,1.6665,-0.5830,0.4170,-0.5830,0.4170,1,1
880,0,4.4000,-8.3547,9.5381,2.1593,-0.0140,-0.0465,1.6613,-0.5830,0.4027,-0.5830,0.3942,1,1
881,0,4.4050,-8.3552,9.5447,2.1595,-0.0134,-0.0458,1.6512,-0.5830,0.3386,-0.5830,0.3581,1,1
882,0,4.4100,-8.3556,9.5512,2.1597,-0.0131,-0.0451,1.6463,0.4170,-0.5830,0.4170,-0.5830,1,1
883,0,4.4150,-8.3560,9.5576,2.1599,-0.0130,-0.0443,1.6466,0.4170,-0.5830,0.4170,-0.5830,1,1
884,0,4.4200,-8.3564,9.5641,2.1602,-0.0132,-0.0435,1.6516,0.3506,-0.5830,0.3389,-0.5811,1,1
885,0,4.4250,-8.3568,9.5706,2.1604,-0.0131,-0.0428,1.6515,-0.5830,0.4170,-0.5830,0.4170,1,1
886,0,4.4300,-8.3573,9.5771,2.1606,-0.0128,-0.0421,1.6462,-0.5830,0.4170,-0.5830,0.4170,1,1
887,0,4.4350,-8.3577,9.5835,2.1609,-0.0122,-0.0416,1.6361,-0.5830,0.3598,-0.5830,0.3847,1,1
888,0,4.4400,-8.3581,9.5899,2.1612,-0.0118,-0.0411,1.6310,0.4170,-0.5830,0.4170,-0.5830,1,1
889,0,4.4450,-8.3586,9.5964,2.1614,-0.0116,-0.0405,1.6311,0.4170,-0.5830,0.4170,-0.5830,1,1
890,0,4.4500,-8.3590,9.6028,2.1617,-0.0116,-0.0399,1.6363,0.3893,-0.5830,0.3916,-0.5813,1,1
891,0,4.4550,-8.3594,9.6092,2.1620,-0.0116,-0.0389,1.6462,0.3365,-0.5752,0.3832,-0.5830,1,1
892,0,4.4600,-8.3599,9.6156,2.1623,-0.0114,-0.0379,1.6510,-0.5830,0.4170,-0.5830,0.4170,1,1
893,0,4.4650,-8.3603,9.6220,2.1626,-0.0110,-0.0370,1.6507,-0.5830,0.4170,-0.5830,0.4170,1,1
894,0,4.4700,-8.3608,9.6284,2.1628,-0.0104,-0.0361,1.6458,-0.5830,0.3070,-0.5830,0.2969,1,1
895,0,4.4750,-8.3612,9.6347,2.1631,-0.0101,-0.0352,1.6460,0.4170,-0.5813,0.4170,-0.5830,1,1
896,0,4.4800,-8.3617,9.6411,2.1634,-0.0099,-0.0342,1.6514,0.4170,-0.5830,0.4170,-0.5830,1,1
897,0,4.4850,-8.3621,9.6474,2.1637,-0.0099,-0.0330,1.6614,0.3064,-0.5752,0.3200,-0.5830,1,1
898,0,4.4900,-8.3626,9.6538,2.1640,-0.0097,-0.0319,1.6662,-0.5830,0.4170,-0.5830,0.4170,1,1
899,0,4.4950,-8.3630,9.6601,2.1643,-0.0093,-0.0308,1.6659,-0.5830,0.4170,-0.5830,0.4170,1,1
900,0,4.5000,-8.3635,9.6664,2.1646,-0.0089,-0.0297,1.6610,-0.5830,0.3100,-0.5830,0.3010,1,1
901,0,4.5050,-8.3639,9.6728,2.1649,-0.0082,-0.0288,1.6518,-0.5830,0.2453,-0.5830,0.2700,1,1
902,0,4.5100,-8.3644,9.6791,2.1651,-0.0078,-0.0281,1.6474,0.3763,-0.5830,0.3223,-0.5778,1,1
903,0,4.5150,-8.3649,9.6854,2.1654,-0.0077,-0.0275,1.6481,0.4170,-0.5830,0.4170,-0.5830,1,1
904,0,4.5200,-8.3653,9.6917,2.1656,-0.0077,-0.0269,1.6528,0.1980,-0.5830,0.1721,-0.5780,1,1
905,0,4.5250,-8.3658,9.6980,2.1659,-0.0076,-0.0264,1.6523,-0.5830,0.4170,-0.5830,0.4170,1,1
906,0,4.5300,-8.3663,9.7043,2.1661,-0.0074,-0.0260,1.6467,-0.5830,0.4170,-0.5830,0.4170,1,1
907,0,4.5350,-8.3667,9.7106,2.1663,-0.0070,-0.0256,1.6371,-0.5830,0.1717,-0.5830,0.1961,1,1
908,0,4.5400,-8.3672,9.7168,2.1665,-0.0067,-0.0253,1.6327,0.4170,-0.5830,0.4170,-0.5830,1,1
909,0,4.5450,-8.3676,9.7231,2.1668,-0.0065,-0.0249,1.6334,0.4170,-0.5830,0.4170,-0.5830,1,1
910,0,4.5500,-8.3681,9.7294,2.1669,-0.0064,-0.0246,1.6380,0.1882,-0.5830,0.1813,-0.5788,1,1
911,0,4.5550,-8.3686,9.7356,2.1671,-0.0063,-0.0240,1.6466,0.1627,-0.5773,0.1936,-0.5830,1,1
912,0,4.5600,-8.3691,9.7419,2.1672,-0.0061,-0.0234,1.6510,-0.5830,0.2301,-0.5830,0.2242,1,1
913,0,4.5650,-8.3695,9.7481,2.1673,-0.0058,-0.0229,1.6502,-0.5830,0.4170,-0.5830,0.4170,1,1
914,0,4.5700,-8.3700,9.7544,2.1673,-0.0055,-0.0223,1.6460,-0.5830,0.1090,-0.5830,0.0988,1,1
915,0,4.5750,-8.3705,9.7606,2.1673,-0.0053,-0.0217,1.6468,0.4170,-0.5830,0.4170,-0.5830,1,1
916,0,4.5800,-8.3709,9.7668,2.1674,-0.0052,-0.0211,1.6528,0.4170,-0.5830,0.4170,-0.5830,1,1
917,0,4.5850,-8.3714,9.7731,2.1674,-0.0051,-0.0203,1.6625,0.1318,-0.5774,0.1418,-0.5830,1,1
918,0,4.5900,-8.3719,9.7793,2.1674,-0.0050,-0.0196,1.6670,-0.5830,0.4170,-0.5830,0.4170,1,1
919,0,4.5950,-8.3724,9.7855,2.1674,-0.0047,-0.0189,1.6664,-0.5830,0.4170,-0.5830,0.4170,1,1
920,0,4.6000,-8.3728,9.7917,2.1674,-0.0045,-0.0182,1.6619,-0.5830,0.1817,-0.5830,0.1703,1,1
921,0,4.6050,-8.3733,9.7979,2.1673,-0.0040,-0.0176,1.6535,-0.5830,0.1761,-0.5830,0.2006,1,1
922,0,4.6100,-8.3738,9.8041,2.1672,-0.0038,-0.0173,1.6491,0.2406,-0.5830,0.1890,-0.5752,1,1
923,0,4.6150,-8.3743,9.8103,2.1671,-0.0038,-0.0170,1.6498,0.4170,-0.5830,0.4170,-0.5830,1,1
924,0,4.6200,-8.3748,9.8165,2.1670,-0.0039,-0.0169,1.6545,0.1856,-0.5830,0.1615,-0.5765,1,1
925,0,4.6250,-8.3752,9.8227,2.1668,-0.0039,-0.0167,1.6540,-0.5830,0.4170,-0.5830,0.4170,1,1
926,0,4.6300,-8.3757,9.8289,2.1667,-0.0038,-0.0166,1.6483,-0.5830,0.4170,-0.5830,0.4170,1,1
927,0,4.6350,-8.3762,9.8351,2.1665,-0.0035,-0.0166,1.6384,-0.5830,0.2427,-0.5830,0.2653,1,1
928,0,4.6400,-8.3767,9.8413,2.1664,-0.0033,-0.0166,1.6335,0.4170,-0.5830,0.4170,-0.5830,1,1
929,0,4.6450,-8.3772,9.8475,2.1662,-0.0032,-0.0166,1.6339,0.4170,-0.5830,0.4170,-0.5830,1,1
930,0,4.6500,-8.3776,9.8536,2.1661,-0.0032,-0.0166,1.6389,0.3245,-0.5830,0.3214,-0.5782,1,1
931,0,4.6550,-8.3781,9.8598,2.1659,-0.0031,-0.0164,1.6484,0.2849,-0.5768,0.3187,-0.5830,1,1
932,0,4.6600,-8.3786,9.8660,2.1658,-0.0029,-0.0162,1.6527,-0.5830,0.4170,-0.5830,0.4170,1,1
933,0,4.6650,-8.3791,9.8721,2.1656,-0.0026,-0.0160,1.6520,-0.5830,0.4170,-0.5830,0.4170,1,1
934,0,4.6700,-8.3796,9.8783,2.1654,-0.0024,-0.0158,1.6473,-0.5830,0.1762,-0.5830,0.1594,1,1
935,0,4.6750,-8.3801,9.8845,2.1653,-0.0022,-0.0155,1.6478,0.4170,-0.5830,0.4170,-0.5830,1,1
936,0,4.6800,-8.3805,9.8906,2.1651,-0.0021,-0.0152,1.6535,0.4170,-0.5830,0.4170,-0.5830,1,1
937,0,4.6850,-8.3810,9.8968,2.1649,-0.0021,-0.0148,1.6634,0.2366,-0.5760,0.2485,-0.5830,1,1
938,0,4.6900,-8.3815,9.9029,2.1647,-0.0020,-0.0144,1.6681,-0.5830,0.4170,-0.5830,0.4170,1,1
939,0,4.6950,-8.3820,9.9090,2.1645,-0.0018,-0.0140,1.6677,-0.5830,0.4170,-0.5830,0.4170,1,1
940,0,4.7000,-8.3825,9.9152,2.1643,-0.0016,-0.0136,1.6625,-0.5830,0.3481,-0.5830,0.3328,1,1
941,0,4.7050,-8.3830,9.9213,2.1641,-0.0012,-0.0133,1.6526,-0.5830,0.3259,-0.5830,0.3469,1,1
942,0,4.7100,-8.3835,9.9274,2.1640,-0.0011,-0.0131,1.6478,0.4170,-0.5830,0.3914,-0.5797,1,1
943,0,4.7150,-8.3839,9.9336,2.1638,-0.0010,-0.0129,1.6481,0.4170,-0.5830,0.4170,-0.5830,1,1
944,0,4.7200,-8.3844,9.9397,2.1636,-0.0010,-0.0129,1.6531,0.3284,-0.5830,0.2990,-0.5761,1,1
945,0,4.7250,-8.3849,9.9458,2.1634,-0.0010,-0.0129,1.6528,-0.5830,0.4170,-0.5830,0.4170,1,1
946,0,4.7300,-8.3854,9.9519,2.1633,-0.0010,-0.0129,1.6475,-0.5830,0.4170,-0.5830,0.4170,1,1
947,0,4.7350,-8.3859,9.9580,2.1631,-0.0008,-0.0129,1.6370,-0.5830,0.4076,-0.5830,0.4170,1,1
948,0,4.7400,-8.3864,9.9642,2.1630,-0.0007,-0.0130,1.6317,0.4170,-0.5830,0.4170,-0.5830,1,1
949,0,4.7450,-8.3869,9.9703,2.1628,-0.0007,-0.0130,1.6315,0.4170,-0.5830,0.4170,-0.5830,1,1
950,0,4.7500,-8.3873,9.9764,2.1627,-0.0007,-0.0131,1.6364,0.4170,-0.5830,0.4170,-0.5830,1,1
951,0,4.7550,-8.3878,9.9825,2.1626,-0.0008,-0.0131,1.6465,0.4138,-0.5824,0.4170,-0.5830,1,1
952,0,4.7600,-8.3883,9.9886,2.1625,-0.0008,-0.0131,1.6514,-0.5830,0.4170,-0.5830,0.4170,1,1
953,0,4.7650,-8.3888,9.9947,2.1624,-0.0007,-0.0132,1.6512,-0.5830,0.4170,-0.5830,0.4170,1,1
954,0,4.7700,-8.3893,10.0007,2.1624,-0.0006,-0.0132,1.6459,-0.5830,0.4170,-0.5830,0.4170,1,1
955,0,4.7750,-8.3898,10.0068,2.1623,-0.0006,-0.0132,1.6456,0.4145,-0.5760,0.4170,-0.5830,1,1
956,0,4.7800,-8.3902,10.0129,2.1623,-0.0006,-0.0132,1.6505,0.4170,-0.5830,0.4170,-0.5830,1,1
957,0,4.7850,-8.3907,10.0190,2.1622,-0.0007,-0.0131,1.6606,0.4170,-0.5818,0.4170,-0.5830,1,1
958,0,4.7900,-8.3912,10.0251,2.1622,-0.0007,-0.0131,1.6655,-0.5830,0.4170,-0.5830,0.4170,1,1
959,0,4.7950,-8.3917,10.0312,2.1622,-0.0007,-0.0131,1.6653,-0.5830,0.4170,-0.5830,0.4170,1,1
960,0,4.8000,-8.3922,10.0372,2.1622,-0.0006,-0.0131,1.6599,-0.5830,0.4170,-0.5830,0.4170,1,1
961,0,4.8050,-8.3927,10.0433,2.1622,-0.0004,-0.0131,1.6494,-0.5830,0.4023,-0.5830,0.4170,1,1
962,0,4.8100,-8.3931,10.0494,2.1622,-0.0002,-0.0132,1.6441,0.4170,-0.5830,0.4170,-0.5830,1,1
963,0,4.8150,-8.3936,10.0554,2.1623,-0.0001,-0.0132,1.6439,0.4170,-0.5830,0.4170,-0.5830,1,1
964,0,4.8200,-8.3941,10.0615,2.1623,-0.0001,-0.0133,1.6488,0.4170,-0.5830,0.4170,-0.5830,1,1
965,0,4.8250,-8.3946,10.0675,2.1624,0.0000,-0.0133,1.6486,-0.5830,0.4170,-0.5830,0.4170,1,1
966,0,4.8300,-8.3951,10.0736,2.1624,0.0002,-0.0134,1.6433,-0.5830,0.4170,-0.5830,0.4170,1,1
967,0,4.8350,-8.3956,10.0796,2.1625,0.0005,-0.0135,1.6328,-0.5830,0.4056,-0.5830,0.4170,1,1
968,0,4.8400,-8.3960,10.0857,2.1626,0.0008,-0.0136,1.6275,0.4170,-0.5830,0.4170,-0.5830,1,1
969,0,4.8450,-8.3965,10.0917,2.1627,0.0009,-0.0137,1.6273,0.4170,-0.5830,0.4170,-0.5830,1,1
970,0,4.8500,-8.3970,10.0977,2.1628,0.0010,-0.0138,1.6323,0.4170,-0.5830,0.4170,-0.5830,1,1
971,0,4.8550,-8.3975,10.1038,2.1629,0.0012,-0.0137,1.6423,0.3813,-0.5732,0.4170,-0.5830,1,1
972,0,4.8600,-8.3980,10.1098,2.1631,0.0014,-0.0136,1.6472,-0.5830,0.4170,-0.5830,0.4170,1,1
973,0,4.8650,-8.3984,10.1158,2.1632,0.0017,-0.0135,1.6469,-0.5830,0.4170,-0.5830,0.4170,1,1
974,0,4.8700,-8.3989,10.1219,2.1634,0.0021,-0.0133,1.6415,-0.5830,0.4170,-0.5830,0.4170,1,1
975,0,4.8750,-8.3994,10.1279,2.1636,0.0023,-0.0131,1.6412,0.4170,-0.5717,0.4170,-0.5830,1,1
976,0,4.8800,-8.3999,10.1339,2.1637,0.0025,-0.0130,1.6460,0.4170,-0.5830,0.4170,-0.5830,1,1
977,0,4.8850,-8.4004,10.1399,2.1639,0.0026,-0.0128,1.6559,0.4170,-0.5774,0.4170,-0.5830,1,1
978,0,4.8900,-8.4008,10.1459,2.1641,0.0027,-0.0126,1.6608,-0.5830,0.4170,-0.5830,0.4142,1,1
979,0,4.8950,-8.4013,10.1519,2.1644,0.0029,-0.0123,1.6604,-0.5830,0.4170,-0.5830,0.4170,1,1
980,0,4.9000,-8.4018,10.1579,2.1646,0.0030,-0.0120,1.6551,-0.5830,0.4119,-0.5830,0.3878,1,1
981,0,4.9050,-8.4023,10.1639,2.1648,0.0033,-0.0116,1.6449,-0.5830,0.3511,-0.5830,0.3632,1,1
982,0,4.9100,-8.4027,10.1699,2.1651,0.0034,-0.0114,1.6398,0.4170,-0.5830,0.4089,-0.5830,1,1
983,0,4.9150,-8.4032,10.1759,2.1653,0.0035,-0.0111,1.6398,0.4170,-0.5830,0.4170,-0.5830,1,1
984,0,4.9200,-8.4037,10.1819,2.1655,0.0034,-0.0110,1.6447,0.3686,-0.5830,0.3400,-0.5772,1,1
985,0,4.9250,-8.4041,10.1879,2.1658,0.0034,-0.0110,1.6444,-0.5830,0.4170,-0.5830,0.4170,1,1
986,0,4.9300,-8.4046,10.1939,2.1661,0.0034,-0.0109,1.6390,-0.5830,0.4170,-0.5830,0.4170,1,1
987,0,4.9350,-8.4051,10.1999,2.1663,0.0036,-0.0109,1.6287,-0.5830,0.3490,-0.5830,0.3722,1,1
988,0,4.9400,-8.4055,10.2058,2.1666,0.0037,-0.0109,1.6236,0.4170,-0.5830,0.4170,-0.5830,1,1
989,0,4.9450,-8.4060,10.2118,2.1669,0.0038,-0.0110,1.6236,0.4170,-0.5830,0.4170,-0.5830,1,1
990,0,4.9500,-8.4065,10.2178,2.1672,0.0039,-0.0111,1.6285,0.3704,-0.5830,0.3630,-0.5785,1,1
991,0,4.9550,-8.4069,10.2238,2.1675,0.0040,-0.0110,1.6379,0.2866,-0.5743,0.3204,-0.5830,1,1
992,0,4.9600,-8.4074,10.2297,2.1677,0.0041,-0.0109,1.6422,-0.5830,0.4170,-0.5830,0.4170,1,1
993,0,4.9650,-8.4078,10.2357,2.1680,0.0043,-0.0108,1.6413,-0.5830,0.4170,-0.5830,0.4170,1,1
994,0,4.9700,-8.4083,10.2417,2.1683,0.0045,-0.0105,1.6366,-0.5830,0.1784,-0.5830,0.1556,1,1
995,0,4.9750,-8.4088,10.2476,2.1685,0.0046,-0.0103,1.6370,0.4170,-0.5830,0.4170,-0.5830,1,1
996,0,4.9800,-8.4092,10.2536,2.1688,0.0046,-0.0101,1.6425,0.4170,-0.5830,0.4170,-0.5830,1,1
997,0,4.9850,-8.4097,10.2595,2.1690,0.0046,-0.0098,1.6519,0.1536,-0.5749,0.1670,-0.5830,1,1
998,0,4.9900,-8.4101,10.2655,2.1692,0.0047,-0.0095,1.6561,-0.5830,0.4170,-0.5830,0.4170,1,1
999,0,4.9950,-8.4106,10.2715,2.1695,0.0048,-0.0091,1.6552,-0.5830,0.4170,-0.5830,0.4170,1,1
1000,0,5.0000,-8.4110,10.2774,2.1696,0.0048,-0.0086,1.6505,-0.5830,0.1558,-0.5830,0.1361,1,1
1001,0,5.0050,-8.4115,10.2834,2.1698,0.0050,-0.0082,1.6423,-0.5830,0.0940,-0.5830,0.1111,1,1
1002,0,5.0100,-8.4119,10.2893,2.1698,0.0049,-0.0081,1.6381,0.2070,-0.5830,0.1629,-0.5759,1,1
1003,0,5.0150,-8.4124,10.2953,2.1699,0.0048,-0.0080,1.6389,0.4170,-0.5830,0.4170,-0.5830,1,1
1004,0,5.0200,-8.4128,10.3012,2.1699,0.0046,-0.0081,1.6430,0.0530,-0.5830,0.0328,-0.5759,1,1
1005,0,5.0250,-8.4133,10.3071,2.1699,0.0045,-0.0082,1.6420,-0.5830,0.4170,-0.5830,0.4170,1,1
1006,0,5.0300,-8.4137,10.3131,2.1699,0.0044,-0.0082,1.6357,-0.5830,0.4170,-0.5830,0.4170,1,1
1007,0,5.0350,-8.4141,10.3190,2.1698,0.0044,-0.0083,1.6262,-0.5830,0.0622,-0.5830,0.0831,1,1
1008,0,5.0400,-8.4146,10.3250,2.1698,0.0043,-0.0084,1.6217,0.4170,-0.5830,0.4170,-0.5830,1,1
1009,0,5.0450,-8.4150,10.3309,2.1697,0.0043,-0.0086,1.6224,0.4170,-0.5830,0.4170,-0.5830,1,1
1010,0,5.0500,-8.4155,10.3368,2.1696,0.0042,-0.0088,1.6267,0.1032,-0.5830,0.1029,-0.5769,1,1
1011,0,5.0550,-8.4159,10.3428,2.1694,0.0042,-0.0089,1.6341,0.0373,-0.5813,0.0608,-0.5830,1,1
1012,0,5.0600,-8.4163,10.3487,2.1692,0.0043,-0.0089,1.6373,-0.5830,0.2601,-0.5830,0.2579,1,1
1013,0,5.0650,-8.4168,10.3546,2.1690,0.0044,-0.0090,1.6353,-0.5830,0.4170,-0.5830,0.4170,1,1
1014,0,5.0700,-8.4172,10.3606,2.1687,0.0044,-0.0090,1.6314,-0.5830,-0.2277,-0.5830,-0.2394,1,1
1015,0,5.0750,-8.4176,10.3665,2.1683,0.0044,-0.0089,1.6328,0.4170,-0.5830,0.4170,-0.5830,1,1
1016,0,5.0800,-8.4181,10.3724,2.1680,0.0044,-0.0090,1.6393,0.4170,-0.5830,0.4170,-0.5830,1,1
1017,0,5.0850,-8.4185,10.3783,2.1675,0.0044,-0.0089,1.6479,-0.1681,-0.5797,-0.1601,-0.5830,1,1
1018,0,5.0900,-8.4190,10.3843,2.1670,0.0044,-0.0089,1.6514,-0.5830,0.4170,-0.5830,0.4170,1,1
1019,0,5.0950,-8.4194,10.3902,2.1666,0.0044,-0.0088,1.6497,-0.5830,0.4170,-0.5830,0.4170,1,1
1020,0,5.1000,-8.4198,10.3961,2.1660,0.0044,-0.0086,1.6452,-0.5830,-0.0283,-0.5830,-0.0426,1,1
1021,0,5.1050,-8.4202,10.4020,2.1654,0.0045,-0.0085,1.6381,-0.5824,-0.0794,-0.5830,-0.0729,1,1
1022,0,5.1100,-8.4207,10.4079,2.1646,0.0044,-0.0085,1.6347,0.1366,-0.5830,0.1102,-0.5788,1,1
1023,0,5.1150,-8.4211,10.4138,2.1639,0.0042,-0.0086,1.6364,0.4170,-0.5830,0.4170,-0.5830,1,1
1024,0,5.1200,-8.4215,10.4197,2.1631,0.0041,-0.0087,1.6393,-0.1641,-0.4213,-0.1736,-0.4079,1,1
1025,0,5.1250,-8.4219,10.4257,2.1623,0.0040,-0.0089,1.6371,-0.5830,0.4170,-0.5830,0.4170,1,1
1026,0,5.1300,-8.4224,10.4316,2.1615,0.0040,-0.0091,1.6298,-0.5830,0.4170,-0.5830,0.4170,1,1
